Unnamed: 0,id,text,user_name,user_description,user_location,user_following,user_followers,tweets_by_user,user_created_at,tweet_created,retweets,likes,hashtags,media,search_term,emojis,sentiments_list,revised_sentiment,distillbert_valence
452327,1383248985037565954,and this is how the deforestation of teyvat begins https://tco/ab8nskx7lb,nnad80,status: recumbent | menjemput pulang xiansheng,Wanmin Restaurant ,464,13,1036,2019-11-15 05:32:59,2021-04-17 02:40:32,0,0,[],http://pbs.twimg.com/media/EzJJnvSVcAM95mB.jpg,deforestation -filter:retweets,,,negative,-0.992700695991516
452325,1383249941909229570,time for mass deforestation https://tco/ztdhqwr1bi,mat_a_mat,"I'm a 19. Dude years old.
catgirl enthusiast.
I can't draw, despite what @mart_a_mart holds
matamat#4441 discord",Not far enough from Seattle,258,331,24097,2016-05-18 03:54:43,2021-04-17 02:44:20,0,1,[],http://pbs.twimg.com/media/EzJKfZLVoAM6Wkk.jpg,deforestation -filter:retweets,,,negative,-0.9947766065597534
452312,1383259915850948609,15 deforestation update https://tco/90o3whchjq,C3LEST1A,she/her — minor,ar 44,253,233,3859,2019-08-07 01:57:26,2021-04-17 03:23:58,0,0,[],http://pbs.twimg.com/media/EzJTjetVgAEZ1VT.jpg,deforestation -filter:retweets,,,negative,-0.9826819896697998
452310,1383261434210000900,cosmo synthetic paper is an eco-friendly substitute for regular paper as it reduces the global deforestation it is made using synthetic substrates and can be easily recycled let's make a #sustainable switch to #cosmosyntheticpaper -  https://tco/oz3hvil3y6 https://tco/wfenyscecv,CosmoFilmsLtd,"Global manufacturers of speciality #BOPP & #CPP films for #Packaging, #Lamination, #Labelling & Industrial applications. 
For enquiries- enquiry@cosmofilms.com","India, America, Europe, APAC",303,702,1242,2013-11-26 12:45:01,2021-04-17 03:30:00,0,2,"[{'text': 'sustainable', 'indices': [189, 201]}, {'text': 'CosmoSyntheticPaper', 'indices': [212, 232]}]",http://pbs.twimg.com/media/EzJHNsNUUAIIl1-.jpg,deforestation -filter:retweets,,,negative,-0.9398635029792786
452308,1383262440838684677,"a #nation that #destroys its #soils destroys itself
#forests are the #lungs of our #land purifying the #air and giving #fresh strength to our #people

#ecofriendly #gogreen #zerony #environment #health  #mining #deforestation #savetree #saveenvironment https://tco/yw2duez679",Zerony_in,"Zerony - A new way of to look at #Environmental🌱& #Socialissues
Our #Mission is to create a #Selfless, #Caring, #Clean, #Happy & #EcoFriendly #Society",Earth,1844,1116,122,2017-12-07 13:18:49,2021-04-17 03:34:00,0,1,"[{'text': 'Nation', 'indices': [2, 9]}, {'text': 'Destroys', 'indices': [15, 24]}, {'text': 'Soils', 'indices': [29, 35]}, {'text': 'Forests', 'indices': [53, 61]}, {'text': 'Lungs', 'indices': [70, 76]}, {'text': 'Land', 'indices': [84, 89]}, {'text': 'Air', 'indices': [105, 109]}, {'text': 'fresh', 'indices': [121, 127]}, {'text': 'People', 'indices': [144, 151]}, {'text': 'ecofriendly', 'indices': [154, 166]}, {'text': 'gogreen', 'indices': [167, 175]}, {'text': 'zerony', 'indices': [176, 183]}, {'text': 'environment', 'indices': [184, 196]}, {'text': 'health', 'indices': [197, 204]}, {'text': 'mining', 'indices': [206, 213]}, {'text': 'deforestation', 'indices': [214, 228]}, {'text': 'savetree', 'indices': [229, 238]}, {'text': 'saveenvironment', 'indices': [239, 255]}]",http://pbs.twimg.com/media/Ey59CO8VoAMT-uI.jpg,deforestation -filter:retweets,,,negative,0.9495251178741456
452285,1383291673245937672,fictional environments: mimesis deforestation and development in latin america (northwestern university press) https://tco/dtbljj7swv https://tco/ufwhcekwoy,ukhistorybooks,"I tweet out info about forthcoming history books published in the UK. 

Created by @lddurbin",UK,120,109,4621,2020-09-06 04:35:36,2021-04-17 05:30:09,0,0,[],http://pbs.twimg.com/media/EzJwcOoUcAA2EhF.jpg,deforestation -filter:retweets,,,negative,-0.9781618118286132
452276,1383299342811811842,"the #deforestation fronts report provides a map for companies to help prioritize where to focus supply chain efforts investments and engagements in key landscapes: https://tco/8mk4h4qwt9 

#sustainableleadership #naturebasedsolutions #supplychainmanagement https://tco/mclgmt98ep",CEC_Managers,"The voice of managers in Europe and in EU social dialogue, putting leadership issues on the political agenda - since 1951. La voix des cadres européens.",Europe,1033,762,3517,2016-09-02 08:09:22,2021-04-17 06:00:38,3,7,"[{'text': 'Deforestation', 'indices': [4, 18]}, {'text': 'SustainableLeadership', 'indices': [191, 213]}, {'text': 'NatureBasedSolutions', 'indices': [214, 235]}, {'text': 'supplychainmanagement', 'indices': [236, 258]}]",http://pbs.twimg.com/media/EzJ3a75VUAMhn20.jpg,deforestation -filter:retweets,,,negative,-0.6602676510810852
452272,1383311884191887364,@shicooks @apple @sallyeaves @paula_piccard @jblefevre60 @nicochan33 @labordeolivier @gvalan @curieuxexplorer @frronconi @enricomolinari @mvollmer1 @jeroenbartelse @fabriziobustama @hana_elsayyed @segundoatdell @kalydeoo @ym78200 @heinzvhoenen @terenceleungsf restoring forests is indeed the best we can do besides ending #deforestation https://tco/14j3tb5eiz,HansLak,"Catalyst @ #Mission2030 100% 
#SustainableDevelopment #SDGs #Globalgoals 
https://t.co/4RXncNMaJo 
#ClimateAction #Sustainability #KRED 999/10 Redesigning the future",Netherlands,28594,25999,222464,2009-02-20 11:11:43,2021-04-17 06:50:28,13,20,"[{'text': 'deforestation', 'indices': [322, 336]}]",http://pbs.twimg.com/media/EzKC05YVoAA_Qmw.jpg,deforestation -filter:retweets,,,negative,0.998217523097992
452267,1383322399760785409,"""the forest has always been associated with men but we want to change that""⁠

these women rangers in indonesia are on a mission to battle rampant deforestation and wildlife poaching 🌲 https://tco/nsqkyotywy",AJEnglish,Hear the human story and join the discussion. For more news follow @AJENews.,"Doha, Qatar",225,6738625,277100,2007-04-17 08:23:08,2021-04-17 07:32:15,84,345,[],http://pbs.twimg.com/amplify_video_thumb/1383319540839292928/img/VIzUXdFafMSo8DIJ.jpg,deforestation -filter:retweets,{'🌲'},{'neutral'},negative,0.8845540285110474
452245,1383336019982880773,"rare earth minerals are naturally found in very low concentration in the environment mines are often in countries where environmental &amp; social standards are very low causing human rights violations deforestation &amp; contamination of land &amp; water
https://tco/t8bczgcxgd
so…sure https://tco/yuujdgmyh2 https://tco/r6jkycvyph",25JessieSt,Such is the human race … often it seems a pity that Noah and his party did not miss the boat.   —   Mark Twain,"Wellington, NZ",55,152,19693,2015-06-29 07:45:23,2021-04-17 08:26:22,0,1,[],http://pbs.twimg.com/media/EzKYagwVoAMIU_R.jpg,deforestation -filter:retweets,,,negative,-0.993816375732422
452222,1383357069915353090,this is the biggest charcoal packaging i have ever seen deforestation is real https://tco/lzjiwjtcdl,MrYobe,"You may know me as an IT Guy, Techie, iDevice Enthusiast, Arsenal FC Fan, ETC. But I like to be known as the guy who smells nice.","Lusaka, Zambia",1936,2381,55533,2009-11-09 10:43:39,2021-04-17 09:50:01,0,0,[],http://pbs.twimg.com/media/EzKr4iTVEAUD1XE.jpg,deforestation -filter:retweets,,,negative,-0.981561839580536
452219,1383359731352301569,the stunning dark grains of vietnamese ebony found predominantly in laos and vietnam this beautiful timber is not far from vanishing from existence beef soy palm oil and wood products are the main culprits causing deforestation trees and animals are running out of time https://tco/bu3jkeqram,whiskeylanestds,"Welcome to Whiskeylane the official home of timberpunks an eco project aimed at giving a little back to the planet we take so much from. design, collect N.F.T's",South Pacific,923,368,1736,2021-03-06 05:02:15,2021-04-17 10:00:36,1,2,[],http://pbs.twimg.com/media/EzKspNZVEAkovsP.jpg,deforestation -filter:retweets,,,negative,0.8045281767845154
452217,1383359923447164928,"jpmorgan chase expands deforestation policies under shareholder pressure financial giant jpmorgan chase has agreed to expand its policies addressing defo https://tco/ftexluibpn
#animal_rehabilitation #animal_sanctuary #asia_news #echo #ecosystem #nature #phuket #tha https://tco/hwwjpd3exl",hoteldealphuket,"Phuket Hotel Deals offers Phuket property for sale and resale, Hotels, domestic and International flights, local Phuket guides, breaking Asia news and more.",Phuket,52,292,63987,2013-10-23 01:50:59,2021-04-17 10:01:21,0,0,"[{'text': 'animal_rehabilitation', 'indices': [183, 205]}, {'text': 'animal_sanctuary', 'indices': [206, 223]}, {'text': 'asia_news', 'indices': [224, 234]}, {'text': 'echo', 'indices': [235, 240]}, {'text': 'ecosystem', 'indices': [241, 251]}, {'text': 'nature', 'indices': [252, 259]}, {'text': 'phuket', 'indices': [260, 267]}, {'text': 'tha', 'indices': [268, 272]}]",http://pbs.twimg.com/media/EzKuge4VUAQIT5H.jpg,deforestation -filter:retweets,,,negative,-0.7581477761268616
452214,1383363221017432070,"citizens of #haryana already fighting for #savearavallis
mdu rohtak has the most no trees &amp; green spaces is undergoing massive deforestation as reported by @drpradeepdeswal
govt of haryana works from clean &amp; green chandigarh never cared for saving environment in the state https://tco/93tdgwh3ti",navdeepdahiya55,|Young and Passionate Weather enthusiast helping Farmers| | Founder/CEO Live weather of India| |Covering Weather of WD Homeland(North India)| |Physics Hons|,Haryana/Delhi NCR/Punjab/UP/RJ,711,3173,8701,2016-02-13 08:59:38,2021-04-17 10:14:28,37,125,"[{'text': 'Haryana', 'indices': [12, 20]}, {'text': 'SaveAravallis', 'indices': [42, 56]}]",http://pbs.twimg.com/media/EzKxg-GVEAMb7LU.jpg,deforestation -filter:retweets,,,negative,-0.9940212368965148
452213,1383363344564772864,i planted 40 agbalumo/udara (chrysophyllum albidum) seeds three weeks ago &amp; now they are germinating i am so excited let us all plant more #indigenoustrees unless we start planting agbalumo trees it will become extinct due to  deforestation @treerevivalteam @sharon_ikeazor https://tco/chowgwjueb,morakinyo1tunde,Environmentalist running 2 orgs: @friendsofmeath1 Gardens (FoMG) in London & Africa Nature Investors @ani_foundation in Nigeria. Please follow them on Twitter.,"Meath gardens, E2, London",4997,3409,18941,2016-03-18 16:25:18,2021-04-17 10:14:57,70,176,"[{'text': 'indigenoustrees', 'indices': [147, 163]}]",http://pbs.twimg.com/media/EzKxl1CVUAouibX.jpg,deforestation -filter:retweets,,,negative,0.8771975040435791
452209,1383365863995105280,@albomp if we don't act now &amp; ban all #deforestation in australia we will have no tassie do we want  #climate inaction to be our legacywe can turn it around by a strong government for the environment for the people #stoplogging @bobbrownfndn https://tco/vja26u8xuf,Writernoodle,"Writing widely, walking wildly. Nature poet, history lover, forest seeker. #march4justice #adelaide",South Australia/Tassie,400,245,4966,2014-02-14 04:43:57,2021-04-17 10:24:58,6,10,"[{'text': 'deforestation', 'indices': [42, 56]}, {'text': 'climate', 'indices': [106, 114]}, {'text': 'stoplogging', 'indices': [223, 235]}]",http://pbs.twimg.com/media/EzKz6_mUcAwWv3p.jpg,deforestation -filter:retweets,,,negative,-0.9937862157821656
452191,1383385605845831686,#environment #deforestation #climate #real #numbers #research #nature #trees this is why the #chipkomovement and #khejadli #amritadevi were such pioneers @parveenkaswan https://tco/hxe2efw6bg,VforVaishali,"Entrepreneur, Techie, Nature Lover, Revolutionist. CEO @MerxiusSoftware. Talks tech, entrepreneurship, equity, nature, randomness & shameless plugs. Tweets=mine","Bengaluru,India",201,521,2731,2010-06-29 15:01:10,2021-04-17 11:43:25,0,1,"[{'text': 'environment', 'indices': [0, 12]}, {'text': 'deforestation', 'indices': [13, 27]}, {'text': 'climate', 'indices': [28, 36]}, {'text': 'real', 'indices': [37, 42]}, {'text': 'numbers', 'indices': [43, 51]}, {'text': 'research', 'indices': [52, 61]}, {'text': 'nature', 'indices': [62, 69]}, {'text': 'trees', 'indices': [70, 76]}, {'text': 'chipkomovement', 'indices': [93, 108]}, {'text': 'khejadli', 'indices': [113, 122]}, {'text': 'AmritaDevi', 'indices': [123, 134]}]",http://pbs.twimg.com/media/EzLF38HVcAIgZ7s.jpg,deforestation -filter:retweets,,,negative,-0.98902028799057
452189,1383387063802744839,we are back in the field with our community heroes as the plantation drive has begun the gloom of large scale deforestation in the area have brought together the villagers with a vision to create 1 lakh natural assets through plantation across 100 ha this year #naturenomics™ https://tco/gfzaiwoo9m,naturenomics,Facilitating co-existence between Nature and Economics through Community driven Conservation for meaningful Conservation.,"Guwahati, Assam",184,2014,2296,2014-10-17 11:11:32,2021-04-17 11:49:12,1,3,"[{'text': 'Naturenomics', 'indices': [264, 277]}]",http://pbs.twimg.com/media/EzLHI5JVIAEtP1d.jpg,deforestation -filter:retweets,,,negative,0.9986068606376648
452186,1383389291821162504,olam cocoa hits targets for 100% child labour and deforestation monitoring https://tco/cezlsvtwmh @olam https://tco/kznbv55vit,ConfectioneryNw,http://t.co/WF8PWk5czq is a daily news service that provides stories and data of value to decision-makers in the Confectionery industry.,Montpellier - France,714,5913,8205,2010-01-20 10:21:30,2021-04-17 11:58:03,0,1,[],http://pbs.twimg.com/media/EzLJOsHVkAYkTPU.jpg,deforestation -filter:retweets,,,negative,-0.9927853345870972
452185,1383389379968659461,"at least once a #week let's avoid #meat #poultry #dairy (overcomsumption) ➡️➡️➡️➡️➡️

❌ #factoryfarming  
❌ #covid19 #pandemics
❌ #climatechange
❌ #deforestation

#crueltyfree #consumer #responsibility #ethicalconsumer #sustainability #consumerism #plantbased #meatfree https://tco/r3t7rfmm03",FanDecember25,Not a Business....I💛Democracy.....GOD🌟🙏 is my GPS....I'm a Fan of the Best 💚🎧 📽️🎬...My Office job is in ⛽🖥️👩‍💻 at 💛 🇻🇪 😷 Economist + 3 other 🎓,Venezuela,1155,20,41638,2016-12-23 21:11:19,2021-04-17 11:58:24,4,1,"[{'text': 'week', 'indices': [16, 21]}, {'text': 'meat', 'indices': [35, 40]}, {'text': 'poultry', 'indices': [41, 49]}, {'text': 'dairy', 'indices': [50, 56]}, {'text': 'FactoryFarming', 'indices': [89, 104]}, {'text': 'COVID19', 'indices': [109, 117]}, {'text': 'pandemics', 'indices': [118, 128]}, {'text': 'climatechange', 'indices': [131, 145]}, {'text': 'deforestation', 'indices': [148, 162]}, {'text': 'crueltyfree', 'indices': [164, 176]}, {'text': 'consumer', 'indices': [177, 186]}, {'text': 'responsibility', 'indices': [187, 202]}, {'text': 'ethicalconsumer', 'indices': [203, 219]}, {'text': 'Sustainability', 'indices': [220, 235]}, {'text': 'consumerism', 'indices': [236, 248]}, {'text': 'plantbased', 'indices': [249, 260]}, {'text': 'meatfree', 'indices': [261, 270]}]",http://pbs.twimg.com/media/EzLJQZZVEA0L2VW.jpg,deforestation -filter:retweets,"{'➡️', '❌'}",{'neutral'},negative,-0.9961561560630798
452179,1383395331530919947,award-winning #photographer filmmaker and #kilkenny's own richard mosse's new exhibition 'tristes tropiques' showcases large-scale photographic maps documenting the fire-ravaged #amazon following years of deforestation 👏👏👏 (image: richard mosse and @jackshainman gallery) https://tco/dgk7sjug1q,wearethreesixty,"An independent, design-led and outcome focused branding and communications agency for organisations competing in international business markets","Kilkenny, Ireland",1238,924,2370,2008-07-11 13:22:52,2021-04-17 12:22:03,0,3,"[{'text': 'photographer', 'indices': [14, 27]}, {'text': 'Kilkenny', 'indices': [43, 52]}, {'text': 'Amazon', 'indices': [180, 187]}]",http://pbs.twimg.com/media/EzLOuOqVUAIU7lC.jpg,deforestation -filter:retweets,{'👏'},{'positive'},negative,0.99851793050766
